"Date [YYYYMMDD]" "Hour UT" Site "Frequency [GHz]" Opacity Transmittance
20161224 9.0 S 221.1 0.08847347 0.9153274
20161224 12.0 S 221.1 0.06531845 0.9367691
20161224 15.0 S 221.1 0.08308031 0.9202772
20161224 18.0 S 221.1 0.06043978 0.9413505
20161224 21.0 S 221.1 0.07023056 0.9321789
20161225 0.0 S 221.1 0.1925961 0.824815
20161225 3.0 S 221.1 0.1665899 0.8465467
20161225 6.0 S 221.1 0.08785241 0.915896
20161225 9.0 S 221.1 0.05255742 0.9487998
20161225 12.0 S 221.1 0.05158846 0.9497196
20161225 15.0 S 221.1 0.05345159 0.9479518
20161225 18.0 S 221.1 0.04172456 0.9591339
20161225 21.0 S 221.1 0.06121699 0.9406191
20161226 0.0 S 221.1 0.1049712 0.9003505
20161226 3.0 S 221.1 0.1785252 0.8365029
20161226 6.0 S 221.1 0.1420867 0.867546
20161226 9.0 S 221.1 0.08203416 0.9212405
20161226 12.0 S 221.1 0.08283656 0.9205016
20161226 15.0 S 221.1 0.1278805 0.8799586
20161226 18.0 S 221.1 0.08485847 0.9186423
20161226 21.0 S 221.1 0.07725297 0.9256557
20161227 0.0 S 221.1 0.06539959 0.9366931
20161227 3.0 S 221.1 0.1199638 0.8869525
20161227 6.0 S 221.1 0.1340426 0.8745528
20161227 9.0 S 221.1 0.1167098 0.8898434
20161227 12.0 S 221.1 0.1000777 0.9047671
20161227 15.0 S 221.1 0.1836059 0.8322638
20161227 18.0 S 221.1 0.1949695 0.8228598
20161227 21.0 S 221.1 0.09503804 0.9093383
20161228 0.0 S 221.1 0.1122943 0.8937812
20161228 3.0 S 221.1 0.1553281 0.8561343
20161228 6.0 S 221.1 0.1186249 0.8881409
20161228 9.0 S 221.1 0.08994466 0.9139818
20161228 12.0 S 221.1 0.07508653 0.9276632
20161228 15.0 S 221.1 0.06562344 0.9364834
20161228 18.0 S 221.1 0.06606664 0.9360685
20161228 21.0 S 221.1 0.1231861 0.8840991
20161229 0.0 S 221.1 0.3153424 0.729539
20161229 3.0 S 221.1 0.2589316 0.7718758
20161229 6.0 S 221.1 0.1790795 0.8360395
20161229 9.0 S 221.1 0.1837253 0.8321643
20161229 12.0 S 221.1 0.08723344 0.9164631
20161229 15.0 S 221.1 0.07608198 0.9267402
20161229 18.0 S 221.1 0.0986892 0.9060243
20161229 21.0 S 221.1 0.1157598 0.8906892
20161230 0.0 S 221.1 0.2277716 0.7963061
20161230 3.0 S 221.1 0.2890874 0.7489467
20161230 6.0 S 221.1 0.2212827 0.80149
20161230 9.0 S 221.1 0.2924893 0.7464032
20161230 12.0 S 221.1 0.1746806 0.8397252
20161230 15.0 S 221.1 0.2005455 0.8182842
20161230 18.0 S 221.1 0.2208993 0.8017974
20161230 21.0 S 221.1 0.333153 0.7166605
20161231 0.0 S 221.1 0.5745193 0.5629754
20161231 3.0 S 221.1 0.6495386 0.5222867
20161231 6.0 S 221.1 0.4064277 0.6660252
20161231 9.0 S 221.1 0.2598196 0.7711907
20161231 12.0 S 221.1 0.219622 0.8028222
20161231 15.0 S 221.1 0.2141281 0.807245
20161231 18.0 S 221.1 0.2088968 0.811479
20161231 21.0 S 221.1 0.2420942 0.7849823
20170101 0.0 S 221.1 0.3612938 0.6967743
20170101 3.0 S 221.1 0.3165847 0.7286333
20170101 6.0 S 221.1 0.2183001 0.8038842
20170101 9.0 S 221.1 0.1692734 0.844278
20170101 12.0 S 221.1 0.1004622 0.9044193
20170101 15.0 S 221.1 0.07497408 0.9277675
20170101 18.0 S 221.1 0.04377429 0.95717
20170101 21.0 S 221.1 0.1058373 0.899571
20170102 0.0 S 221.1 1.025301 0.3586883
20170102 3.0 S 221.1 0.8518895 0.4266081
20170102 6.0 S 221.1 0.6650448 0.5142505
20170102 9.0 S 221.1 0.4789597 0.6194275
20170102 12.0 S 221.1 0.1513831 0.8595184
20170102 15.0 S 221.1 0.1038494 0.901361
20170102 18.0 S 221.1 0.06438664 0.9376424
20170102 21.0 S 221.1 0.1428682 0.8668683
20170103 0.0 S 221.1 0.5057505 0.6030528
20170103 3.0 S 221.1 0.4856416 0.6153023
20170103 6.0 S 221.1 0.2019387 0.817145
20170103 9.0 S 221.1 0.1676473 0.845652
20170103 12.0 S 221.1 0.08814326 0.9156297
20170103 15.0 S 221.1 0.08717467 0.916517
20170103 18.0 S 221.1 0.08625307 0.917362
20170103 21.0 S 221.1 0.1717806 0.8421639
20170104 0.0 S 221.1 0.2749443 0.7596144
20170104 3.0 S 221.1 0.19395 0.8236991
20170104 6.0 S 221.1 0.1161319 0.8903578
20170104 9.0 S 221.1 0.07585788 0.9269479
20170104 12.0 S 221.1 0.05512578 0.9463661
20170104 15.0 S 221.1 0.06247282 0.9394386
20170104 18.0 S 221.1 0.06892006 0.9334013
20170104 21.0 S 221.1 0.07885962 0.9241697
20170105 0.0 S 221.1 0.2192528 0.8031187
20170105 3.0 S 221.1 0.1921955 0.8251455
20170105 6.0 S 221.1 0.1529866 0.8581412
20170105 9.0 S 221.1 0.0934791 0.910757
20170105 12.0 S 221.1 0.09987214 0.9049531
20170105 15.0 S 221.1 0.0945785 0.9097563
20170105 18.0 S 221.1 0.08013325 0.9229933
20170105 21.0 S 221.1 0.08891701 0.9149215
20170106 0.0 S 221.1 0.0880323 0.9157313
20170106 3.0 S 221.1 0.0986604 0.9060504
20170106 6.0 S 221.1 0.09659179 0.9079266
20170106 9.0 S 221.1 0.09955229 0.9052426
20170106 12.0 S 221.1 0.09923784 0.9055273
20170106 15.0 S 221.1 0.09781946 0.9068126
20170106 18.0 S 221.1 0.0971017 0.9074637
20170106 21.0 S 221.1 0.1005141 0.9043724
20170107 0.0 S 221.1 0.105119 0.9002174
20170107 3.0 S 221.1 0.1502106 0.8605267
20170107 6.0 S 221.1 0.1208329 0.8861821
20170107 9.0 S 221.1 0.1219746 0.8851709
20170107 12.0 S 221.1 0.1171888 0.8894173
20170107 15.0 S 221.1 0.1237074 0.8836383
20170107 18.0 S 221.1 0.1431772 0.8666005
20170107 21.0 S 221.1 0.1650872 0.8478198
20170108 0.0 S 221.1 0.2474701 0.7807735
20170108 3.0 S 221.1 0.2811907 0.7548844
20170108 6.0 S 221.1 0.3168267 0.728457
20170108 9.0 S 221.1 0.2975816 0.742612
20170108 12.0 S 221.1 0.25097 0.7780457
20170108 15.0 S 221.1 0.2173858 0.8046195
20170108 18.0 S 221.1 0.161944 0.8504888
20170108 21.0 S 221.1 0.1329107 0.8755433
20170109 0.0 S 221.1 0.2299048 0.7946093
20170109 3.0 S 221.1 0.2576785 0.7728437
20170109 6.0 S 221.1 0.1655355 0.8474397
20170109 9.0 S 221.1 0.1310924 0.8771367
20170109 12.0 S 221.1 0.0926248 0.9115354
20170109 15.0 S 221.1 0.09035505 0.9136067
20170109 18.0 S 221.1 0.08589066 0.9176946
20170109 21.0 S 221.1 0.0900306 0.9139032
20170110 0.0 S 221.1 0.2065226 0.8134079
20170110 3.0 S 221.1 0.3401171 0.711687
20170110 6.0 S 221.1 0.2208575 0.8018309
20170110 9.0 S 221.1 0.1774647 0.8373905
20170110 12.0 S 221.1 0.1204459 0.8865251
20170110 15.0 S 221.1 0.1249109 0.8825755
20170110 18.0 S 221.1 0.106802 0.8987036
20170110 21.0 S 221.1 0.1192231 0.8876098
20170111 0.0 S 221.1 0.2890094 0.7490051
20170111 3.0 S 221.1 0.3305742 0.718511
20170111 6.0 S 221.1 0.1708185 0.8429746
20170111 9.0 S 221.1 0.1564335 0.8551884
20170111 12.0 S 221.1 0.1069669 0.8985554
20170111 15.0 S 221.1 0.1076281 0.8979615
20170111 18.0 S 221.1 0.1022521 0.9028019
20170111 21.0 S 221.1 0.104503 0.9007721
20170112 0.0 S 221.1 0.1693006 0.8442551
20170112 3.0 S 221.1 0.378329 0.6850051
20170112 6.0 S 221.1 0.2405671 0.7861819
20170112 9.0 S 221.1 0.1949558 0.822871
20170112 12.0 S 221.1 0.1335836 0.8749543
20170112 15.0 S 221.1 0.1039884 0.9012358
20170112 18.0 S 221.1 0.09523661 0.9091578
20170112 21.0 S 221.1 0.1166004 0.8899408
20170113 0.0 S 221.1 0.3056743 0.7366265
20170113 3.0 S 221.1 0.3708114 0.6901741
20170113 6.0 S 221.1 0.2907275 0.7477194
20170113 9.0 S 221.1 0.2043605 0.8151684
20170113 12.0 S 221.1 0.09736324 0.9072264
20170113 15.0 S 221.1 0.07899991 0.92404
20170113 18.0 S 221.1 0.06664585 0.9355265
20170113 21.0 S 221.1 0.05792921 0.9437168
20170114 0.0 S 221.1 0.2161644 0.8056029
20170114 3.0 S 221.1 0.4115358 0.6626318
20170114 6.0 S 221.1 0.1429328 0.8668123
20170114 9.0 S 221.1 0.1209035 0.8861195
20170114 12.0 S 221.1 0.05776056 0.9438759
20170114 15.0 S 221.1 0.07207515 0.930461
20170114 18.0 S 221.1 0.06982917 0.9325531
20170114 21.0 S 221.1 0.1779328 0.8369986
20170115 0.0 S 221.1 0.5326759 0.587032
20170115 3.0 S 221.1 0.4708268 0.6244857
20170115 6.0 S 221.1 0.3119882 0.7319901
20170115 9.0 S 221.1 0.2461105 0.7818358
20170115 12.0 S 221.1 0.1316917 0.8766112
20170115 15.0 S 221.1 0.1157828 0.8906686
20170115 18.0 S 221.1 0.1246598 0.8827971
20170115 21.0 S 221.1 0.1092819 0.8964776
20170116 3.0 S 221.1 0.1291742 0.8788209
20170116 9.0 S 221.1 0.07095428 0.9315045
20170116 12.0 S 221.1 0.06458234 0.9374589
20170116 15.0 S 221.1 0.08159417 0.9216459
20170116 18.0 S 221.1 0.08412243 0.9193187
20170116 21.0 S 221.1 0.05810129 0.9435544
20170117 0.0 S 221.1 0.05720549 0.9444
20170117 3.0 S 221.1 0.05000916 0.9512207
20170117 6.0 S 221.1 0.04942203 0.9517794
20170117 9.0 S 221.1 0.04463137 0.95635
20170117 12.0 S 221.1 0.04154571 0.9593055
20170117 15.0 S 221.1 0.04229135 0.9585905
20170117 18.0 S 221.1 0.04431471 0.9566528
20170117 21.0 S 221.1 0.04625124 0.954802
20170118 0.0 S 221.1 0.04263077 0.9582651
20170118 3.0 S 221.1 0.04961315 0.9515975
20170118 6.0 S 221.1 0.05384354 0.9475803
20170118 9.0 S 221.1 0.05120117 0.9500875
20170118 12.0 S 221.1 0.04920484 0.9519861
20170118 15.0 S 221.1 0.05148505 0.9498178
20170118 18.0 S 221.1 0.05525578 0.9462431
20170118 21.0 S 221.1 0.05056712 0.9506901
20170119 0.0 S 221.1 0.04762341 0.9534928
20170119 3.0 S 221.1 0.04684483 0.9542355
20170119 6.0 S 221.1 0.04620664 0.9548446
20170119 9.0 S 221.1 0.0501832 0.9510552
20170119 12.0 S 221.1 0.05146623 0.9498357
20170119 15.0 S 221.1 0.05365886 0.9477554
20170119 18.0 S 221.1 0.05679056 0.9447919
20170119 21.0 S 221.1 0.06446048 0.9375732
20170120 0.0 S 221.1 0.05640608 0.9451552
20170120 3.0 S 221.1 0.06387324 0.9381239
20170120 6.0 S 221.1 0.06347034 0.938502
20170120 9.0 S 221.1 0.07144211 0.9310502
20170120 12.0 S 221.1 0.09142646 0.9126284
20170120 15.0 S 221.1 0.09783122 0.9068019
20170120 18.0 S 221.1 0.07983908 0.9232649
20170120 21.0 S 221.1 0.07664957 0.9262144
20170121 0.0 S 221.1 0.1056051 0.8997799
20170121 3.0 S 221.1 0.5345118 0.5859553
20170121 6.0 S 221.1 0.2449772 0.7827224
20170121 9.0 S 221.1 0.1952295 0.8226458
20170121 12.0 S 221.1 0.1932569 0.8242702
20170121 15.0 S 221.1 0.2792364 0.7563611
20170121 18.0 S 221.1 0.1607575 0.8514985
20170121 21.0 S 221.1 0.1699825 0.8436796
20170122 0.0 S 221.1 0.3212851 0.7252165
20170122 3.0 S 221.1 0.4970048 0.60835
20170122 6.0 S 221.1 0.7081652 0.4925471
20170122 9.0 S 221.1 1.005811 0.3657478
20170122 12.0 S 221.1 0.717721 0.4878628
20170122 15.0 S 221.1 1.268991 0.2811152
20170122 18.0 S 221.1 0.3651386 0.6941004
20170122 21.0 S 221.1 0.6885147 0.5023216
20170123 0.0 S 221.1 0.3285682 0.7199538
20170123 3.0 S 221.1 0.4780722 0.6199775
20170123 6.0 S 221.1 0.2969584 0.7430749
20170123 9.0 S 221.1 0.213048 0.8081173
20170123 12.0 S 221.1 0.1589046 0.8530777
20170123 15.0 S 221.1 0.2071505 0.8128973
20170123 18.0 S 221.1 0.09990012 0.9049278
20170123 21.0 S 221.1 0.2165343 0.8053049
20170124 0.0 S 221.1 0.6081231 0.5443716
20170124 3.0 S 221.1 0.5304541 0.5883378
20170124 6.0 S 221.1 0.229684 0.7947847
20170124 9.0 S 221.1 0.2166601 0.8052036
20170124 12.0 S 221.1 0.1587004 0.853252
20170124 15.0 S 221.1 0.1217598 0.885361
20170124 18.0 S 221.1 0.1443654 0.8655714
20170124 21.0 S 221.1 0.1301624 0.8779528
20170125 0.0 S 221.1 0.3590798 0.6983186
20170125 3.0 S 221.1 0.3153197 0.7295556
20170125 6.0 S 221.1 0.1437577 0.8660976
20170125 9.0 S 221.1 0.0915957 0.912474
20170125 12.0 S 221.1 0.03941932 0.9613475
20170125 15.0 S 221.1 0.0392136 0.9615453
20170125 18.0 S 221.1 0.03602988 0.9646115
20170125 21.0 S 221.1 0.04878681 0.9523841
20170126 0.0 S 221.1 0.1000204 0.904819
20170126 3.0 S 221.1 0.1205989 0.8863894
20170126 6.0 S 221.1 0.09440544 0.9099138
20170126 9.0 S 221.1 0.07647739 0.9263739
20170126 12.0 S 221.1 0.06652853 0.9356362
20170126 15.0 S 221.1 0.05697163 0.9446209
20170126 18.0 S 221.1 0.04423643 0.9567277
20170126 21.0 S 221.1 0.0405391 0.9602716
20170127 0.0 S 221.1 0.04823556 0.9529093
20170127 3.0 S 221.1 0.1335826 0.8749552
20170127 6.0 S 221.1 0.1312918 0.8769618
20170127 9.0 S 221.1 0.07222225 0.9303241
20170127 12.0 S 221.1 0.04579899 0.955234
20170127 15.0 S 221.1 0.05392757 0.9475007
20170127 18.0 S 221.1 0.06453296 0.9375052
