"Date [YYYYMMDD]" "Hour UT" Site "Frequency [GHz]" Opacity Transmittance
20090405 6.0 L 221.1 0.1198351 0.8870667
20090405 12.0 L 221.1 0.09958431 0.9052136
20090405 18.0 L 221.1 0.07510122 0.9276496
20090406 0.0 L 221.1 0.08152407 0.9217105
20090406 6.0 L 221.1 0.08443629 0.9190302
20090406 12.0 L 221.1 0.1776646 0.8372232
20090406 18.0 L 221.1 0.3723058 0.6891434
20090407 0.0 L 221.1 0.221201 0.8015556
20090407 6.0 L 221.1 0.3521594 0.703168
20090407 12.0 L 221.1 0.2725772 0.7614146
20090407 18.0 L 221.1 0.2416324 0.7853448
20090408 0.0 L 221.1 0.3205701 0.7257352
20090408 6.0 L 221.1 0.3003335 0.7405712
20090408 12.0 L 221.1 0.190462 0.8265771
20090408 18.0 L 221.1 0.2144202 0.8070092
20090409 0.0 L 221.1 0.2497288 0.7790121
20090409 6.0 L 221.1 0.2273564 0.7966368
20090409 12.0 L 221.1 0.1983664 0.8200693
20090409 18.0 L 221.1 0.1506874 0.8601165
20090410 0.0 L 221.1 0.1547755 0.8566075
20090410 6.0 L 221.1 0.1511714 0.8597003
20090410 12.0 L 221.1 0.151777 0.8591798
20090410 18.0 L 221.1 0.1425921 0.8671077
20090411 0.0 L 221.1 0.188355 0.8283206
20090411 6.0 L 221.1 0.2005886 0.818249
20090411 12.0 L 221.1 0.1908452 0.8262605
20090411 18.0 L 221.1 0.1411621 0.8683485
20090412 0.0 L 221.1 0.115921 0.8905456
20090412 6.0 L 221.1 0.1625367 0.8499849
20090412 12.0 L 221.1 0.1430996 0.8666677
20090412 18.0 L 221.1 0.1051152 0.9002208
20090413 0.0 L 221.1 0.1910534 0.8260885
20090413 6.0 L 221.1 0.1629848 0.8496041
20090413 12.0 L 221.1 0.1427356 0.8669833
20090413 18.0 L 221.1 0.1385969 0.8705789
20090414 0.0 L 221.1 0.2351612 0.7904435
20090414 6.0 L 221.1 0.2317034 0.7931814
20090414 12.0 L 221.1 0.2273971 0.7966044
20090414 18.0 L 221.1 0.2368572 0.789104
20090415 0.0 L 221.1 0.4775907 0.620276
20090415 6.0 L 221.1 0.2815263 0.7546311
20090415 18.0 L 221.1 0.2009172 0.8179802
20090416 0.0 L 221.1 0.1973241 0.8209245
20090416 6.0 L 221.1 0.2097808 0.8107619
20090416 12.0 L 221.1 0.2032306 0.81609
20090416 18.0 L 221.1 0.1786489 0.8363995
20090417 0.0 L 221.1 0.2008938 0.8179993
20090417 6.0 L 221.1 0.2063937 0.8135128
20090417 12.0 L 221.1 0.1631407 0.8494717
