"Date [YYYYMMDD]" "Hour UT" Site "Frequency [GHz]" Opacity Transmittance
20110112 6.0 A 221.1 0.1296238 0.8784258
20110112 12.0 A 221.1 0.1052413 0.9001073
20110112 18.0 A 221.1 0.1192135 0.8876183
20110113 0.0 A 221.1 0.1590484 0.8529551
20110113 6.0 A 221.1 0.1027755 0.9023296
20110113 12.0 A 221.1 0.07981679 0.9232855
20110113 18.0 A 221.1 0.09675482 0.9077785
20110114 0.0 A 221.1 0.2136223 0.8076534
20110114 6.0 A 221.1 0.2171098 0.8048416
20110114 12.0 A 221.1 0.1745108 0.8398678
20110114 18.0 A 221.1 0.1507045 0.8601018
20110115 0.0 A 221.1 0.1993974 0.8192243
20110115 6.0 A 221.1 0.154506 0.8568384
20110115 12.0 A 221.1 0.1352342 0.8735113
20110115 18.0 A 221.1 0.1279242 0.8799201
20110116 0.0 A 221.1 0.1676998 0.8456077
20110116 6.0 A 221.1 0.1528281 0.8582772
20110116 12.0 A 221.1 0.1226153 0.8846039
20110116 18.0 A 221.1 0.09680195 0.9077358
20110117 0.0 A 221.1 0.1294719 0.8785593
20110117 6.0 A 221.1 0.1402685 0.8691248
20110117 12.0 A 221.1 0.1036074 0.9015792
20110117 18.0 A 221.1 0.07417479 0.9285094
20110118 0.0 A 221.1 0.1426993 0.8670148
20110118 6.0 A 221.1 0.122479 0.8847245
20110118 12.0 A 221.1 0.09576085 0.9086813
20110118 18.0 A 221.1 0.1142959 0.8919939
20110119 0.0 A 221.1 0.1370782 0.8719021
20110119 6.0 A 221.1 0.1450886 0.8649457
20110119 12.0 A 221.1 0.1243667 0.883056
20110119 18.0 A 221.1 0.1048972 0.9004171
20110120 0.0 A 221.1 0.1291959 0.8788018
20110120 6.0 A 221.1 0.1433495 0.8664512
20110120 12.0 A 221.1 0.134792 0.8738976
20110120 18.0 A 221.1 0.1160242 0.8904536
20110121 0.0 A 221.1 0.1170857 0.8895089
20110121 6.0 A 221.1 0.1002121 0.9046455
20110121 12.0 A 221.1 0.1043018 0.9009534
20110121 18.0 A 221.1 0.07862333 0.9243881
20110122 0.0 A 221.1 0.15164 0.8592975
20110122 6.0 A 221.1 0.1018656 0.9031509
20110122 12.0 A 221.1 0.09483963 0.9095188
20110122 18.0 A 221.1 0.1531478 0.8580029
20110123 0.0 A 221.1 0.1776572 0.8372294
20110123 6.0 A 221.1 0.251575 0.7775751
20110123 12.0 A 221.1 0.28825 0.7495742
20110123 18.0 A 221.1 0.2839915 0.7527731
20110124 0.0 A 221.1 0.294453 0.7449389
20110124 6.0 A 221.1 0.2929344 0.7460711
20110124 12.0 A 221.1 0.3014982 0.7397092
20110124 18.0 A 221.1 0.3570874 0.6997113
20110125 0.0 A 221.1 0.3288545 0.7197477
20110125 6.0 A 221.1 0.2979171 0.7423629
20110125 12.0 A 221.1 0.2832117 0.7533603
20110125 18.0 A 221.1 0.3388561 0.712585
20110126 0.0 A 221.1 0.2974192 0.7427326
20110126 6.0 A 221.1 0.278616 0.7568305
20110126 12.0 A 221.1 0.2603839 0.7707557
20110126 18.0 A 221.1 0.3119439 0.7320226
20110127 0.0 A 221.1 0.3191179 0.7267899
20110127 6.0 A 221.1 0.257815 0.7727381
