"Date [YYYYMMDD]" "Hour UT" Site "Frequency [GHz]" Opacity Transmittance
20161207 15.0 S 221.1 0.07018375 0.9322225
20161207 18.0 S 221.1 0.07053447 0.9318956
20161207 21.0 S 221.1 0.07092271 0.9315339
20161208 0.0 S 221.1 0.07145465 0.9310385
20161208 3.0 S 221.1 0.07127085 0.9312096
20161208 6.0 S 221.1 0.07124015 0.9312382
20161208 9.0 S 221.1 0.07146698 0.931027
20161208 12.0 S 221.1 0.0713043 0.9311785
20161208 15.0 S 221.1 0.07151665 0.9309808
20161208 18.0 S 221.1 0.07118312 0.9312913
20161208 21.0 S 221.1 0.07037636 0.932043
20161209 0.0 S 221.1 0.06831566 0.9339656
20161209 3.0 S 221.1 0.06697676 0.9352169
20161209 6.0 S 221.1 0.06446585 0.9375681
20161209 9.0 S 221.1 0.06145215 0.9403979
20161209 12.0 S 221.1 0.05831406 0.9433536
20161209 15.0 S 221.1 0.05608234 0.9454613
20161209 18.0 S 221.1 0.05534985 0.9461541
20161209 21.0 S 221.1 0.05404985 0.9473849
20161210 0.0 S 221.1 0.05430009 0.9471478
20161210 3.0 S 221.1 0.05335057 0.9480476
20161210 6.0 S 221.1 0.05215933 0.9491776
20161210 9.0 S 221.1 0.05050932 0.9507451
20161210 12.0 S 221.1 0.04799532 0.9531382
20161210 15.0 S 221.1 0.04547729 0.9555413
20161210 18.0 S 221.1 0.04282587 0.9580782
20161210 21.0 S 221.1 0.04214908 0.9587268
20161211 0.0 S 221.1 0.04036622 0.9604376
20161211 3.0 S 221.1 0.04064009 0.9601746
20161211 6.0 S 221.1 0.04159337 0.9592598
20161211 9.0 S 221.1 0.04261651 0.9582788
20161211 12.0 S 221.1 0.04305699 0.9578568
20161211 15.0 S 221.1 0.04437499 0.9565952
20161211 18.0 S 221.1 0.046048 0.9549961
20161211 21.0 S 221.1 0.04573355 0.9552965
20161212 0.0 S 221.1 0.04450375 0.956472
20161212 3.0 S 221.1 0.04409556 0.9568625
20161212 6.0 S 221.1 0.04541402 0.9556018
20161212 9.0 S 221.1 0.04465395 0.9563284
20161212 12.0 S 221.1 0.04662235 0.9544478
20161212 15.0 S 221.1 0.04897142 0.9522083
20161212 18.0 S 221.1 0.04943689 0.9517652
20161212 21.0 S 221.1 0.04753027 0.9535816
20161213 0.0 S 221.1 0.04654435 0.9545222
20161213 3.0 S 221.1 0.04574279 0.9552876
20161213 6.0 S 221.1 0.04494524 0.9560498
20161213 9.0 S 221.1 0.04290893 0.9579986
20161213 12.0 S 221.1 0.03991227 0.9608737
20161213 15.0 S 221.1 0.03911749 0.9616377
20161213 18.0 S 221.1 0.03875439 0.961987
20161213 21.0 S 221.1 0.03982332 0.9609592
20161214 0.0 S 221.1 0.03349532 0.9670594
20161214 3.0 S 221.1 0.04501342 0.9559846
20161214 6.0 S 221.1 0.06039251 0.941395
20161214 9.0 S 221.1 0.07076686 0.9316791
20161214 12.0 S 221.1 0.06734512 0.9348725
20161214 15.0 S 221.1 0.07305915 0.9295458
20161214 18.0 S 221.1 0.07678185 0.9260919
20161214 21.0 S 221.1 0.07793204 0.9250273
20161215 0.0 S 221.1 0.07232442 0.9302291
20161215 3.0 S 221.1 0.07122204 0.9312551
20161215 6.0 S 221.1 0.07128051 0.9312006
20161215 9.0 S 221.1 0.07202175 0.9305107
20161215 12.0 S 221.1 0.06640883 0.9357482
20161215 15.0 S 221.1 0.06333937 0.9386249
20161215 18.0 S 221.1 0.06065252 0.9411502
20161215 21.0 S 221.1 0.06548323 0.9366147
20161216 0.0 S 221.1 0.06647189 0.9356892
20161216 3.0 S 221.1 0.06669693 0.9354787
20161216 6.0 S 221.1 0.06687508 0.935312
20161216 9.0 S 221.1 0.07073933 0.9317047
20161216 12.0 S 221.1 0.07215257 0.9303889
20161216 15.0 S 221.1 0.07519433 0.9275632
20161216 18.0 S 221.1 0.1087609 0.8969449
20161216 21.0 S 221.1 0.1106133 0.8952849
20161217 0.0 S 221.1 0.1095667 0.8962224
20161217 3.0 S 221.1 0.1115899 0.8944109
20161217 6.0 S 221.1 0.1137926 0.892443
20161217 9.0 S 221.1 0.1207723 0.8862357
20161217 12.0 S 221.1 0.1222471 0.8849297
20161217 15.0 S 221.1 0.1262336 0.8814089
20161217 18.0 S 221.1 0.1270932 0.8806516
20161217 21.0 S 221.1 0.1290318 0.878946
20161218 0.0 S 221.1 0.1269656 0.880764
20161218 3.0 S 221.1 0.1247761 0.8826945
20161218 6.0 S 221.1 0.1169371 0.8896412
20161218 9.0 S 221.1 0.1071524 0.8983888
20161218 12.0 S 221.1 0.1029628 0.9021605
20161218 15.0 S 221.1 0.09084827 0.9131563
20161218 18.0 S 221.1 0.08054355 0.9226147
20161218 21.0 S 221.1 0.07421766 0.9284696
20161219 0.0 S 221.1 0.05262634 0.9487344
20161219 3.0 S 221.1 0.05112192 0.9501628
20161219 6.0 S 221.1 0.04948807 0.9517165
20161219 9.0 S 221.1 0.04685327 0.9542274
20161219 12.0 S 221.1 0.04360193 0.957335
20161219 15.0 S 221.1 0.04301205 0.9578999
20161219 18.0 S 221.1 0.04284194 0.9580628
20161219 21.0 S 221.1 0.04418908 0.956773
20161220 0.0 S 221.1 0.05139098 0.9499072
20161220 3.0 S 221.1 0.05883433 0.942863
20161220 6.0 S 221.1 0.05787972 0.9437635
20161220 9.0 S 221.1 0.05625885 0.9452944
20161220 12.0 S 221.1 0.05506178 0.9464267
20161220 15.0 S 221.1 0.05153388 0.9497715
20161220 18.0 S 221.1 0.05226596 0.9490764
20161220 21.0 S 221.1 0.05330118 0.9480944
20161221 0.0 S 221.1 0.05100778 0.9502713
20161221 3.0 S 221.1 0.05192436 0.9494007
20161221 6.0 S 221.1 0.0523623 0.948985
20161221 9.0 S 221.1 0.05233989 0.9490062
20161221 12.0 S 221.1 0.05109929 0.9501843
20161221 15.0 S 221.1 0.05311991 0.9482663
20161221 18.0 S 221.1 0.05380484 0.947617
20161221 21.0 S 221.1 0.05396633 0.947464
20161222 0.0 S 221.1 0.05273227 0.948634
20161222 3.0 S 221.1 0.05274529 0.9486216
20161222 6.0 S 221.1 0.05164385 0.949667
20161222 9.0 S 221.1 0.05104374 0.9502371
20161222 12.0 S 221.1 0.05215113 0.9491854
20161222 15.0 S 221.1 0.05273725 0.9486292
20161222 18.0 S 221.1 0.0521224 0.9492127
20161222 21.0 S 221.1 0.05283155 0.9485398
20161223 0.0 S 221.1 0.05045443 0.9507973
20161223 3.0 S 221.1 0.05079871 0.95047
20161223 6.0 S 221.1 0.05049556 0.9507581
20161223 9.0 S 221.1 0.05012607 0.9511095
20161223 12.0 S 221.1 0.04726742 0.9538323
20161223 15.0 S 221.1 0.04806705 0.9530699
20161223 18.0 S 221.1 0.04767904 0.9534398
20161223 21.0 S 221.1 0.04814575 0.9529949
20161224 0.0 S 221.1 0.04640063 0.9546594
20161224 3.0 S 221.1 0.04704289 0.9540465
20161224 6.0 S 221.1 0.04885353 0.9523206
20161224 9.0 S 221.1 0.04967989 0.951534
20161224 12.0 S 221.1 0.04975756 0.9514601
20161224 15.0 S 221.1 0.04919306 0.9519973
20161224 18.0 S 221.1 0.05075059 0.9505157
20161224 21.0 S 221.1 0.04974449 0.9514725
20161225 0.0 S 221.1 0.04966945 0.9515439
20161225 3.0 S 221.1 0.05020599 0.9510335
20161225 6.0 S 221.1 0.05037395 0.9508738
20161225 9.0 S 221.1 0.05100648 0.9502725
20161225 12.0 S 221.1 0.05081697 0.9504526
20161225 15.0 S 221.1 0.052529 0.9488268
20161225 18.0 S 221.1 0.05603319 0.9455078
20161225 21.0 S 221.1 0.05828522 0.9433808
20161226 0.0 S 221.1 0.0575483 0.9440763
20161226 3.0 S 221.1 0.06073848 0.9410693
20161226 6.0 S 221.1 0.06275979 0.939169
20161226 9.0 S 221.1 0.0633666 0.9385993
20161226 12.0 S 221.1 0.06274589 0.9391821
20161226 15.0 S 221.1 0.06273596 0.9391914
20161226 18.0 S 221.1 0.06269351 0.9392313
20161226 21.0 S 221.1 0.06292163 0.9390171
20161227 0.0 S 221.1 0.06062182 0.9411791
20161227 3.0 S 221.1 0.06184863 0.9400252
20161227 6.0 S 221.1 0.06184991 0.940024
20161227 9.0 S 221.1 0.06169604 0.9401686
20161227 12.0 S 221.1 0.06078593 0.9410247
20161227 15.0 S 221.1 0.06135307 0.9404911
20161227 18.0 S 221.1 0.05933136 0.9423944
20161227 21.0 S 221.1 0.05891843 0.9427837
20161228 0.0 S 221.1 0.05606287 0.9454797
20161228 3.0 S 221.1 0.05466555 0.9468018
20161228 6.0 S 221.1 0.0541464 0.9472934
20161228 9.0 S 221.1 0.05478631 0.9466874
20161228 12.0 S 221.1 0.05586576 0.9456661
20161228 15.0 S 221.1 0.05639846 0.9451625
20161228 18.0 S 221.1 0.05685367 0.9447323
20161228 21.0 S 221.1 0.0571303 0.944471
20161229 0.0 S 221.1 0.05666125 0.9449141
20161229 3.0 S 221.1 0.05651133 0.9450558
20161229 6.0 S 221.1 0.05567496 0.9458465
20161229 9.0 S 221.1 0.05741968 0.9441977
20161229 12.0 S 221.1 0.05826953 0.9433956
20161229 15.0 S 221.1 0.06266464 0.9392584
20161229 18.0 S 221.1 0.06626053 0.935887
20161229 21.0 S 221.1 0.06788894 0.9343642
20161230 0.0 S 221.1 0.06768606 0.9345538
20161230 3.0 S 221.1 0.06775329 0.934491
20161230 6.0 S 221.1 0.06678932 0.9353922
20161230 9.0 S 221.1 0.06634377 0.9358091
20161230 12.0 S 221.1 0.06324868 0.93871
20161230 15.0 S 221.1 0.06125377 0.9405845
20161230 18.0 S 221.1 0.06730058 0.9349141
20161230 21.0 S 221.1 0.07227688 0.9302733
20161231 0.0 S 221.1 0.07199249 0.9305379
20161231 3.0 S 221.1 0.07525309 0.9275087
20161231 6.0 S 221.1 0.07901558 0.9240255
20161231 9.0 S 221.1 0.07856881 0.9244384
20161231 12.0 S 221.1 0.07548758 0.9272912
20161231 15.0 S 221.1 0.07380995 0.9288482
20161231 18.0 S 221.1 0.07238204 0.9301755
20161231 21.0 S 221.1 0.07279933 0.9297874
20170101 0.0 S 221.1 0.06911174 0.9332224
20170101 3.0 S 221.1 0.06842458 0.9338639
20170101 6.0 S 221.1 0.06743716 0.9347865
20170101 9.0 S 221.1 0.06612655 0.9360124
20170101 12.0 S 221.1 0.06386734 0.9381294
20170101 15.0 S 221.1 0.06330568 0.9386565
20170101 18.0 S 221.1 0.06289159 0.9390453
20170101 21.0 S 221.1 0.06235878 0.9395457
20170102 0.0 S 221.1 0.06140952 0.940438
20170102 3.0 S 221.1 0.06141897 0.9404291
20170102 6.0 S 221.1 0.06218164 0.9397122
20170102 9.0 S 221.1 0.06088054 0.9409356
20170102 12.0 S 221.1 0.05721531 0.9443907
20170102 15.0 S 221.1 0.054916 0.9465647
20170102 18.0 S 221.1 0.0517245 0.9495904
20170102 21.0 S 221.1 0.05150124 0.9498025
20170103 0.0 S 221.1 0.05154011 0.9497656
20170103 3.0 S 221.1 0.0523575 0.9489895
20170103 6.0 S 221.1 0.05508624 0.9464035
20170103 9.0 S 221.1 0.05925739 0.9424642
20170103 12.0 S 221.1 0.06373889 0.93825
20170103 15.0 S 221.1 0.0713567 0.9311297
20170103 18.0 S 221.1 0.07879754 0.924227
20170103 21.0 S 221.1 0.0827864 0.9205478
20170104 0.0 S 221.1 0.08710216 0.9165835
20170104 3.0 S 221.1 0.1172275 0.8893828
20170104 6.0 S 221.1 0.1190862 0.8877313
20170104 9.0 S 221.1 0.1196565 0.8872252
20170104 12.0 S 221.1 0.1143532 0.8919429
20170104 15.0 S 221.1 0.1131347 0.8930303
20170104 18.0 S 221.1 0.1069228 0.898595
20170104 21.0 S 221.1 0.09646585 0.9080409
20170105 0.0 S 221.1 0.0819191 0.9213465
20170105 3.0 S 221.1 0.0565884 0.9449829
20170105 6.0 S 221.1 0.04922566 0.9519663
20170105 9.0 S 221.1 0.04608799 0.9549579
20170105 12.0 S 221.1 0.04358692 0.9573493
20170105 15.0 S 221.1 0.0452187 0.9557884
20170105 18.0 S 221.1 0.05035258 0.9508941
20170105 21.0 S 221.1 0.05633585 0.9452216
20170106 0.0 S 221.1 0.06710696 0.9350952
20170106 3.0 S 221.1 0.07281583 0.9297721
20170106 6.0 S 221.1 0.07698974 0.9258993
20170106 9.0 S 221.1 0.07766867 0.9252709
20170106 12.0 S 221.1 0.0732676 0.9293521
20170106 15.0 S 221.1 0.07293672 0.9296597
20170106 18.0 S 221.1 0.07237591 0.9301812
20170106 21.0 S 221.1 0.07354185 0.9290973
20170107 0.0 S 221.1 0.07646572 0.9263847
20170107 3.0 S 221.1 0.07772476 0.925219
20170107 6.0 S 221.1 0.07880852 0.9242169
20170107 9.0 S 221.1 0.07908968 0.9239571
20170107 12.0 S 221.1 0.07964053 0.9234482
20170107 15.0 S 221.1 0.0797347 0.9233613
20170107 18.0 S 221.1 0.08029805 0.9228413
20170107 21.0 S 221.1 0.08143291 0.9217946
20170108 0.0 S 221.1 0.07788801 0.925068
20170108 3.0 S 221.1 0.07473285 0.9279914
